2022/4/7,15:45:16,采样间隔:,0.1 s,,,,,
4.27E-05,76.88,1.214467,1.60E-05,3.96E-05,68.033,1111,8.56E-08,222.428109
4.27E-05,76.88,1.214467,1.60E-05,3.96E-05,68.016,1111,8.51E-08,222.39629
4.27E-05,76.87,1.214467,1.60E-05,3.96E-05,67.988,1111,8.46E-08,222.39629
4.27E-05,76.87,1.214467,1.60E-05,3.96E-05,67.976,1111,8.44E-08,222.39629
4.27E-05,76.87,1.205197,1.60E-05,3.96E-05,67.988,1111,8.43E-08,222.39629
4.27E-05,76.87,1.205197,1.60E-05,3.96E-05,67.976,1111,8.43E-08,222.39629
4.27E-05,76.87,1.205197,1.60E-05,3.96E-05,67.957,1111,8.44E-08,222.367147
4.26E-05,76.87,1.205197,1.60E-05,3.95E-05,67.962,1111,8.43E-08,222.367147
4.26E-05,76.87,1.205197,1.60E-05,3.95E-05,67.938,1111,8.39E-08,222.367147
4.25E-05,76.87,1.198036,1.60E-05,3.94E-05,67.884,1111,8.31E-08,222.367147
4.24E-05,76.87,1.198036,1.60E-05,3.93E-05,67.882,1111,8.25E-08,222.337409
4.24E-05,76.87,1.198036,1.60E-05,3.92E-05,67.874,1111,8.21E-08,222.337409
4.24E-05,76.86,1.198036,1.60E-05,3.92E-05,67.855,1111,8.18E-08,222.337409
4.24E-05,76.86,1.198036,1.60E-05,3.93E-05,67.836,1111,8.13E-08,222.337409
4.24E-05,76.86,1.195071,1.60E-05,3.93E-05,67.855,1111,7.97E-08,222.337409
4.24E-05,76.85,1.195071,1.60E-05,3.92E-05,67.841,1111,7.73E-08,222.307076
4.22E-05,76.85,1.195071,1.60E-05,3.91E-05,67.801,1111,7.54E-08,222.307076
4.21E-05,76.85,1.195071,1.59E-05,3.89E-05,67.74,1111,7.43E-08,222.307076
4.19E-05,76.85,1.195071,1.59E-05,3.87E-05,67.637,1111,7.36E-08,222.307076
4.19E-05,76.85,1.197112,1.60E-05,3.87E-05,67.622,1111,7.25E-08,222.307076
4.21E-05,76.85,1.197112,1.60E-05,3.89E-05,67.687,1111,7.13E-08,222.276447
4.23E-05,76.85,1.197112,1.60E-05,3.92E-05,67.799,1111,7.04E-08,222.276447
4.24E-05,76.85,1.197112,1.60E-05,3.93E-05,67.833,1111,6.98E-08,222.276447
4.25E-05,76.85,1.197112,1.61E-05,3.93E-05,67.795,1111,6.99E-08,222.276447
4.24E-05,76.85,1.196211,1.61E-05,3.92E-05,67.728,1111,7.04E-08,222.245817
4.22E-05,76.85,1.196211,1.60E-05,3.91E-05,67.752,1111,7.06E-08,222.245817
4.21E-05,76.85,1.196211,1.59E-05,3.90E-05,67.783,1111,7.06E-08,222.245817
4.20E-05,76.84,1.196211,1.59E-05,3.89E-05,67.762,1111,7.07E-08,222.245817
4.20E-05,76.84,1.196211,1.59E-05,3.89E-05,67.776,1111,7.08E-08,222.245817
4.21E-05,76.84,1.195622,1.59E-05,3.90E-05,67.812,1111,7.07E-08,222.216674
4.21E-05,76.84,1.195622,1.59E-05,3.90E-05,67.798,1111,7.05E-08,222.216674
4.20E-05,76.84,1.195622,1.60E-05,3.89E-05,67.68,1111,7.02E-08,222.216674
4.20E-05,76.84,1.195622,1.60E-05,3.88E-05,67.57,1111,7.01E-08,222.216674
4.20E-05,76.83,1.195622,1.60E-05,3.88E-05,67.538,1111,7.03E-08,222.216674
4.19E-05,76.83,1.198099,1.60E-05,3.87E-05,67.489,1111,7.06E-08,222.184557
4.18E-05,76.83,1.198099,1.60E-05,3.86E-05,67.478,1111,7.08E-08,222.184557
4.17E-05,76.83,1.198099,1.60E-05,3.85E-05,67.438,1111,7.08E-08,222.184557
4.18E-05,76.83,1.198099,1.60E-05,3.86E-05,67.427,1111,7.09E-08,222.184557
4.20E-05,76.83,1.198099,1.60E-05,3.88E-05,67.551,1111,7.07E-08,222.156009
4.22E-05,76.83,1.197725,1.60E-05,3.90E-05,67.673,1111,6.99E-08,222.156009
4.23E-05,76.82,1.197725,1.60E-05,3.91E-05,67.734,1111,6.91E-08,222.156009
4.24E-05,76.82,1.197725,1.60E-05,3.93E-05,67.769,1111,6.87E-08,222.156009
4.25E-05,76.82,1.197725,1.61E-05,3.94E-05,67.795,1111,6.90E-08,222.156009
4.26E-05,76.82,1.197725,1.60E-05,3.95E-05,67.879,1111,6.95E-08,222.126271
4.26E-05,76.82,1.193766,1.60E-05,3.95E-05,67.937,1111,6.95E-08,222.126271
4.25E-05,76.82,1.193766,1.60E-05,3.94E-05,67.967,1111,6.93E-08,222.126271
4.25E-05,76.82,1.193766,1.59E-05,3.94E-05,67.986,1111,6.94E-08,222.126271
4.26E-05,76.82,1.193766,1.59E-05,3.95E-05,68.017,1111,6.94E-08,222.126271
4.27E-05,76.82,1.193766,1.60E-05,3.96E-05,67.995,1111,6.94E-08,222.096236
4.28E-05,76.81,1.193398,1.61E-05,3.97E-05,67.954,1111,6.97E-08,222.096236
4.28E-05,76.81,1.193398,1.61E-05,3.97E-05,67.987,1111,7.01E-08,222.096236
4.29E-05,76.81,1.193398,1.60E-05,3.97E-05,68.017,1111,7.03E-08,222.096236
4.29E-05,76.81,1.193398,1.60E-05,3.98E-05,68.026,1111,7.04E-08,222.065308
4.28E-05,76.81,1.193398,1.60E-05,3.97E-05,68.017,1111,7.06E-08,222.065308
4.28E-05,76.81,1.191034,1.60E-05,3.97E-05,68.07,1111,7.05E-08,222.065308
4.29E-05,76.8,1.191034,1.60E-05,3.98E-05,68.138,1111,6.98E-08,222.065308
4.29E-05,76.8,1.191034,1.60E-05,3.98E-05,68.094,1111,6.95E-08,222.065308
4.29E-05,76.8,1.191034,1.61E-05,3.98E-05,68.023,1111,6.96E-08,222.034381
4.29E-05,76.8,1.191034,1.61E-05,3.98E-05,68.001,1111,6.98E-08,222.034381
4.29E-05,76.8,1.191855,1.60E-05,3.98E-05,68.068,1111,6.97E-08,222.034381
4.29E-05,76.8,1.191855,1.60E-05,3.98E-05,68.112,1111,6.89E-08,222.034381
4.29E-05,76.8,1.191855,1.60E-05,3.98E-05,68.115,1111,6.78E-08,222.034381
4.29E-05,76.8,1.191855,1.60E-05,3.98E-05,68.112,1111,6.73E-08,222.003156
4.28E-05,76.8,1.191855,1.59E-05,3.98E-05,68.147,1111,6.73E-08,222.003156
4.28E-05,76.79,1.193755,1.59E-05,3.98E-05,68.158,1111,6.76E-08,222.003156
4.29E-05,76.79,1.193755,1.60E-05,3.98E-05,68.095,1111,6.76E-08,222.003156
4.29E-05,76.79,1.193755,1.60E-05,3.98E-05,68.057,1111,6.76E-08,221.9755
4.29E-05,76.79,1.193755,1.60E-05,3.98E-05,68.076,1111,6.75E-08,221.9755
4.29E-05,76.79,1.193755,1.60E-05,3.98E-05,68.079,1111,6.73E-08,221.9755
4.28E-05,76.79,1.195294,1.60E-05,3.98E-05,68.099,1111,6.70E-08,221.9755
4.29E-05,76.79,1.195294,1.60E-05,3.98E-05,68.132,1111,6.67E-08,221.9755
4.28E-05,76.78,1.195294,1.60E-05,3.97E-05,68.083,1111,6.61E-08,221.945465
4.28E-05,76.78,1.195294,1.61E-05,3.97E-05,67.996,1111,6.55E-08,221.945465
4.29E-05,76.78,1.195294,1.61E-05,3.97E-05,67.924,1111,6.57E-08,221.945465
4.29E-05,76.78,1.19124,1.61E-05,3.97E-05,67.89,1111,6.66E-08,221.945465
4.28E-05,76.78,1.19124,1.61E-05,3.97E-05,67.91,1111,6.70E-08,221.945465
4.29E-05,76.78,1.19124,1.61E-05,3.97E-05,67.932,1111,6.75E-08,221.918106
4.29E-05,76.78,1.19124,1.61E-05,3.98E-05,68.024,1111,6.77E-08,221.918106
4.29E-05,76.78,1.19124,1.60E-05,3.98E-05,68.069,1111,6.75E-08,221.918106
4.29E-05,76.78,1.19808,1.61E-05,3.97E-05,67.974,1111,6.75E-08,221.918106
4.29E-05,76.77,1.19808,1.61E-05,3.98E-05,67.95,1111,6.81E-08,221.886584
4.28E-05,76.77,1.19808,1.61E-05,3.97E-05,67.96,1111,6.84E-08,221.886584
4.28E-05,76.77,1.19808,1.61E-05,3.96E-05,67.934,1111,6.84E-08,221.886584
4.28E-05,76.77,1.19808,1.61E-05,3.97E-05,67.941,1111,6.83E-08,221.886584
4.28E-05,76.77,1.196794,1.60E-05,3.96E-05,67.97,1111,6.83E-08,221.886584
4.27E-05,76.77,1.196794,1.60E-05,3.96E-05,68.019,1111,6.83E-08,221.85417
4.26E-05,76.77,1.196794,1.60E-05,3.95E-05,68.004,1111,6.84E-08,221.85417
4.26E-05,76.77,1.196794,1.60E-05,3.95E-05,67.938,1111,6.85E-08,221.85417
4.26E-05,76.77,1.196794,1.60E-05,3.95E-05,67.915,1111,6.84E-08,221.85417
4.26E-05,76.76,1.200681,1.60E-05,3.95E-05,67.958,1111,6.79E-08,221.85417
4.26E-05,76.76,1.200681,1.60E-05,3.95E-05,67.92,1111,6.69E-08,221.82354
4.27E-05,76.76,1.200681,1.61E-05,3.95E-05,67.852,1111,6.59E-08,221.82354
4.27E-05,76.76,1.200681,1.61E-05,3.96E-05,67.838,1111,6.51E-08,221.82354
4.27E-05,76.76,1.200681,1.61E-05,3.96E-05,67.909,1111,6.29E-08,221.82354
4.27E-05,76.76,1.200122,1.60E-05,3.96E-05,67.965,1111,5.94E-08,221.792613
4.28E-05,76.76,1.200122,1.60E-05,3.96E-05,67.979,1111,5.61E-08,221.792613
4.28E-05,76.75,1.200122,1.61E-05,3.96E-05,67.956,1111,5.30E-08,221.792613
4.27E-05,76.75,1.200122,1.60E-05,3.96E-05,67.977,1111,5.10E-08,221.792613
4.27E-05,76.75,1.200122,1.60E-05,3.96E-05,67.956,1111,5.00E-08,221.792613
4.27E-05,76.75,1.189406,1.60E-05,3.96E-05,67.942,1111,4.97E-08,221.764065
4.27E-05,76.75,1.189406,1.60E-05,3.96E-05,67.971,1111,4.97E-08,221.764065
4.27E-05,76.75,1.189406,1.60E-05,3.96E-05,67.972,1111,4.97E-08,221.764065
4.27E-05,76.75,1.189406,1.60E-05,3.96E-05,67.922,1111,4.94E-08,221.764065
4.27E-05,76.75,1.189406,1.61E-05,3.96E-05,67.905,1111,4.91E-08,221.764065
4.27E-05,76.75,1.188069,1.61E-05,3.96E-05,67.89,1111,4.91E-08,221.734922
4.27E-05,76.74,1.188069,1.61E-05,3.96E-05,67.898,1111,4.91E-08,221.734922
4.27E-05,76.74,1.188069,1.60E-05,3.96E-05,67.974,1111,4.87E-08,221.734922
4.27E-05,76.74,1.188069,1.60E-05,3.95E-05,67.944,1111,4.85E-08,221.734922
4.26E-05,76.74,1.188069,1.60E-05,3.95E-05,67.896,1111,4.83E-08,221.703697
4.26E-05,76.74,1.184852,1.60E-05,3.94E-05,67.845,1111,4.83E-08,221.703697
4.26E-05,76.74,1.184852,1.61E-05,3.94E-05,67.779,1111,4.84E-08,221.703697
4.26E-05,76.73,1.184852,1.61E-05,3.94E-05,67.766,1111,4.92E-08,221.703697
4.26E-05,76.73,1.184852,1.61E-05,3.94E-05,67.753,1111,5.04E-08,221.703697
4.26E-05,76.73,1.184852,1.61E-05,3.94E-05,67.79,1111,5.13E-08,221.673662
4.26E-05,76.73,1.186145,1.61E-05,3.94E-05,67.82,1111,5.17E-08,221.673662
4.26E-05,76.73,1.186145,1.60E-05,3.94E-05,67.883,1111,5.18E-08,221.673662
4.25E-05,76.73,1.186145,1.60E-05,3.94E-05,67.929,1111,5.18E-08,221.673662
4.26E-05,76.72,1.186145,1.60E-05,3.95E-05,67.961,1111,5.19E-08,221.644222
4.26E-05,76.72,1.186145,1.60E-05,3.95E-05,67.954,1111,5.21E-08,221.644222
4.25E-05,76.72,1.183701,1.60E-05,3.94E-05,67.868,1111,5.22E-08,221.644222
4.25E-05,76.72,1.183701,1.60E-05,3.93E-05,67.806,1111,5.22E-08,221.644222
4.25E-05,76.72,1.183701,1.61E-05,3.94E-05,67.781,1111,5.23E-08,221.644222
4.26E-05,76.72,1.183701,1.61E-05,3.94E-05,67.803,1111,5.24E-08,221.615079
4.26E-05,76.72,1.183701,1.61E-05,3.94E-05,67.806,1111,5.21E-08,221.615079
4.26E-05,76.72,1.1872,1.61E-05,3.94E-05,67.787,1111,5.16E-08,221.615079
4.26E-05,76.72,1.1872,1.61E-05,3.94E-05,67.747,1111,5.20E-08,221.615079
4.25E-05,76.71,1.1872,1.61E-05,3.94E-05,67.754,1111,5.25E-08,221.615079
4.26E-05,76.71,1.1872,1.61E-05,3.94E-05,67.757,1111,5.28E-08,221.580285
4.26E-05,76.71,1.1872,1.61E-05,3.94E-05,67.787,1111,5.29E-08,221.580285
4.26E-05,76.71,1.18052,1.61E-05,3.94E-05,67.788,1111,5.29E-08,221.580285
4.25E-05,76.71,1.18052,1.61E-05,3.94E-05,67.827,1111,5.26E-08,221.580285
4.24E-05,76.71,1.18052,1.60E-05,3.93E-05,67.832,1111,5.25E-08,221.580285
4.24E-05,76.71,1.18052,1.60E-05,3.92E-05,67.843,1111,5.26E-08,221.552629
4.23E-05,76.71,1.18052,1.59E-05,3.92E-05,67.874,1111,5.28E-08,221.552629
4.24E-05,76.71,1.184711,1.59E-05,3.93E-05,67.904,1111,5.32E-08,221.552629
4.24E-05,76.71,1.184711,1.60E-05,3.93E-05,67.856,1111,5.35E-08,221.552629
4.24E-05,76.7,1.184711,1.60E-05,3.93E-05,67.779,1111,5.36E-08,221.523486
4.24E-05,76.7,1.184711,1.61E-05,3.93E-05,67.737,1111,5.33E-08,221.523486
4.24E-05,76.7,1.184711,1.61E-05,3.93E-05,67.744,1111,5.31E-08,221.523486
4.24E-05,76.7,1.181274,1.60E-05,3.92E-05,67.771,1111,5.28E-08,221.523486
4.24E-05,76.7,1.181274,1.60E-05,3.93E-05,67.802,1111,5.26E-08,221.523486
4.24E-05,76.7,1.181274,1.60E-05,3.92E-05,67.763,1111,5.22E-08,221.492856
4.24E-05,76.7,1.181274,1.60E-05,3.92E-05,67.78,1111,5.15E-08,221.492856
4.24E-05,76.7,1.181274,1.60E-05,3.92E-05,67.771,1111,5.08E-08,221.492856
4.24E-05,76.7,1.174953,1.60E-05,3.92E-05,67.76,1111,5.07E-08,221.492856
4.24E-05,76.69,1.174953,1.60E-05,3.93E-05,67.774,1111,5.07E-08,221.461037
4.24E-05,76.69,1.174953,1.60E-05,3.93E-05,67.88,1111,5.07E-08,221.461037
4.24E-05,76.69,1.174953,1.59E-05,3.93E-05,68.009,1111,5.19E-08,221.461037
4.24E-05,76.69,1.174953,1.58E-05,3.94E-05,68.068,1111,5.47E-08,221.461037
4.24E-05,76.69,1.184206,1.59E-05,3.93E-05,68.008,1111,5.69E-08,221.461037
4.24E-05,76.69,1.184206,1.60E-05,3.93E-05,67.865,1111,5.72E-08,221.431299
4.25E-05,76.68,1.184206,1.60E-05,3.93E-05,67.809,1111,5.70E-08,221.431299
4.25E-05,76.68,1.184206,1.61E-05,3.93E-05,67.797,1111,5.68E-08,221.431299
4.25E-05,76.68,1.184206,1.61E-05,3.93E-05,67.765,1111,5.67E-08,221.431299
4.24E-05,76.68,1.187179,1.61E-05,3.93E-05,67.75,1111,5.68E-08,221.431299
4.23E-05,76.68,1.187179,1.60E-05,3.92E-05,67.791,1111,5.67E-08,221.403048
4.23E-05,76.68,1.187179,1.60E-05,3.91E-05,67.788,1111,5.68E-08,221.403048
4.22E-05,76.68,1.187179,1.59E-05,3.90E-05,67.793,1111,5.72E-08,221.403048
4.22E-05,76.67,1.187179,1.59E-05,3.91E-05,67.835,1111,5.76E-08,221.403048
4.23E-05,76.67,1.195295,1.59E-05,3.92E-05,67.869,1111,5.83E-08,221.403048
4.24E-05,76.67,1.195295,1.60E-05,3.93E-05,67.901,1111,5.89E-08,221.372716
4.24E-05,76.67,1.195295,1.60E-05,3.93E-05,67.846,1111,5.91E-08,221.372716
4.24E-05,76.67,1.195295,1.61E-05,3.93E-05,67.752,1111,5.91E-08,221.372716
4.24E-05,76.67,1.195295,1.61E-05,3.92E-05,67.68,1111,5.92E-08,221.372716
4.23E-05,76.67,1.187449,1.61E-05,3.91E-05,67.627,1111,5.94E-08,221.340004
4.22E-05,76.67,1.187449,1.61E-05,3.91E-05,67.611,1111,5.95E-08,221.340004
4.23E-05,76.67,1.187449,1.61E-05,3.91E-05,67.628,1111,5.97E-08,221.340004
4.23E-05,76.66,1.187449,1.61E-05,3.92E-05,67.721,1111,5.98E-08,221.340004
4.24E-05,76.66,1.187449,1.60E-05,3.93E-05,67.808,1111,5.98E-08,221.340004
4.26E-05,76.66,1.206019,1.60E-05,3.95E-05,67.942,1111,5.98E-08,221.311456
4.28E-05,76.66,1.206019,1.60E-05,3.97E-05,68.095,1111,5.99E-08,221.311456
4.29E-05,76.66,1.206019,1.60E-05,3.98E-05,68.13,1111,6.01E-08,221.311456
4.30E-05,76.66,1.206019,1.61E-05,3.99E-05,68.07,1111,6.01E-08,221.311456
4.30E-05,76.65,1.206019,1.61E-05,3.99E-05,68.023,1111,5.96E-08,221.311456
4.30E-05,76.65,1.220282,1.61E-05,3.99E-05,68.018,1111,5.86E-08,221.281123
4.30E-05,76.65,1.220282,1.61E-05,3.99E-05,67.98,1111,5.81E-08,221.281123
4.31E-05,76.65,1.220282,1.61E-05,3.99E-05,67.999,1111,5.80E-08,221.281123
4.30E-05,76.65,1.220282,1.61E-05,3.99E-05,68.062,1111,5.80E-08,221.281123
4.30E-05,76.65,1.220282,1.60E-05,3.99E-05,68.139,1111,5.80E-08,221.251386
4.30E-05,76.65,1.193071,1.60E-05,3.99E-05,68.157,1111,5.80E-08,221.251386
4.30E-05,76.65,1.193071,1.59E-05,4.00E-05,68.245,1111,5.76E-08,221.251386
4.30E-05,76.65,1.193071,1.59E-05,4.00E-05,68.308,1111,5.82E-08,221.251386
4.31E-05,76.65,1.193071,1.59E-05,4.00E-05,68.334,1111,5.92E-08,221.251386
4.31E-05,76.64,1.193071,1.59E-05,4.00E-05,68.308,1111,6.00E-08,221.223432
4.31E-05,76.64,1.192598,1.60E-05,4.00E-05,68.24,1111,6.04E-08,221.223432
4.31E-05,76.64,1.192598,1.61E-05,4.00E-05,68.15,1111,6.04E-08,221.223432
4.31E-05,76.64,1.192598,1.61E-05,4.00E-05,68.121,1111,6.03E-08,221.223432
4.31E-05,76.64,1.192598,1.61E-05,4.00E-05,68.134,1111,6.03E-08,221.223432
4.31E-05,76.64,1.192598,1.61E-05,4.00E-05,68.084,1111,6.04E-08,221.193694
4.31E-05,76.63,1.198948,1.62E-05,4.00E-05,67.989,1111,6.10E-08,221.193694
4.31E-05,76.63,1.198948,1.61E-05,4.00E-05,68.013,1111,6.20E-08,221.193694
4.31E-05,76.63,1.198948,1.61E-05,4.00E-05,68.05,1111,6.25E-08,221.193694
4.31E-05,76.63,1.198948,1.61E-05,4.00E-05,68.036,1111,6.24E-08,221.160091
4.31E-05,76.63,1.198948,1.61E-05,4.00E-05,68.001,1111,6.27E-08,221.160091
4.31E-05,76.63,1.20139,1.61E-05,4.00E-05,68.012,1111,6.34E-08,221.160091
4.31E-05,76.63,1.20139,1.61E-05,3.99E-05,68.009,1111,6.40E-08,221.160091
4.30E-05,76.63,1.20139,1.61E-05,3.99E-05,67.984,1111,6.45E-08,221.160091
4.30E-05,76.63,1.20139,1.62E-05,3.98E-05,67.913,1111,6.52E-08,221.130056
4.29E-05,76.62,1.20139,1.61E-05,3.98E-05,67.913,1111,6.62E-08,221.130056
4.29E-05,76.62,1.202116,1.61E-05,3.98E-05,68.017,1111,6.65E-08,221.130056
4.29E-05,76.62,1.202116,1.61E-05,3.98E-05,67.996,1111,6.65E-08,221.130056
4.29E-05,76.62,1.202116,1.61E-05,3.98E-05,67.953,1111,6.67E-08,221.130056
4.29E-05,76.62,1.202116,1.61E-05,3.97E-05,67.923,1111,6.70E-08,221.10002
4.28E-05,76.62,1.202116,1.61E-05,3.97E-05,67.899,1111,6.72E-08,221.10002
4.28E-05,76.61,1.206518,1.61E-05,3.97E-05,67.914,1111,6.74E-08,221.10002
4.27E-05,76.61,1.206518,1.60E-05,3.96E-05,67.952,1111,6.72E-08,221.10002
4.27E-05,76.61,1.206518,1.61E-05,3.96E-05,67.88,1111,6.72E-08,221.074149
4.26E-05,76.61,1.206518,1.61E-05,3.95E-05,67.775,1111,6.74E-08,221.074149
4.24E-05,76.61,1.206518,1.61E-05,3.92E-05,67.62,1111,6.79E-08,221.074149
4.23E-05,76.61,1.205429,1.62E-05,3.91E-05,67.493,1111,6.87E-08,221.074149
4.24E-05,76.61,1.205429,1.62E-05,3.91E-05,67.452,1111,7.04E-08,221.074149
4.25E-05,76.61,1.205429,1.63E-05,3.93E-05,67.524,1111,7.24E-08,221.041437
4.26E-05,76.61,1.205429,1.63E-05,3.94E-05,67.587,1111,7.42E-08,221.041437
4.27E-05,76.61,1.205429,1.63E-05,3.95E-05,67.621,1111,7.64E-08,221.041437
4.28E-05,76.6,1.206068,1.62E-05,3.97E-05,67.766,1111,7.83E-08,221.041437
4.29E-05,76.6,1.206068,1.61E-05,3.98E-05,67.908,1111,7.90E-08,221.041437
4.30E-05,76.6,1.206068,1.61E-05,3.98E-05,67.944,1111,7.93E-08,221.011105
4.31E-05,76.6,1.206068,1.61E-05,4.00E-05,68.064,1111,7.95E-08,221.011105
4.34E-05,76.6,1.206068,1.61E-05,4.03E-05,68.231,1111,7.94E-08,221.011105
4.36E-05,76.6,1.207825,1.61E-05,4.05E-05,68.378,1111,7.94E-08,221.011105
4.38E-05,76.6,1.207825,1.61E-05,4.07E-05,68.412,1111,7.94E-08,220.982854
4.38E-05,76.6,1.207825,1.62E-05,4.07E-05,68.348,1111,7.95E-08,220.982854
4.38E-05,76.6,1.207825,1.62E-05,4.07E-05,68.293,1111,8.03E-08,220.982854
4.39E-05,76.59,1.207825,1.62E-05,4.08E-05,68.315,1111,8.15E-08,220.982854
4.41E-05,76.59,1.213588,1.62E-05,4.10E-05,68.403,1111,8.29E-08,220.982854
4.42E-05,76.59,1.213588,1.62E-05,4.11E-05,68.458,1111,8.39E-08,220.95044
4.43E-05,76.59,1.213588,1.62E-05,4.12E-05,68.472,1111,8.50E-08,220.95044
4.43E-05,76.59,1.213588,1.62E-05,4.12E-05,68.533,1111,8.60E-08,220.95044
4.43E-05,76.59,1.213588,1.61E-05,4.12E-05,68.617,1111,8.62E-08,220.95044
4.42E-05,76.59,1.217847,1.61E-05,4.12E-05,68.646,1111,8.60E-08,220.95044
4.41E-05,76.59,1.217847,1.61E-05,4.11E-05,68.609,1111,8.59E-08,220.921891
4.41E-05,76.59,1.217847,1.61E-05,4.11E-05,68.584,1111,8.59E-08,220.921891
4.42E-05,76.58,1.217847,1.61E-05,4.11E-05,68.578,1111,8.59E-08,220.921891
4.43E-05,76.58,1.217847,1.62E-05,4.12E-05,68.532,1111,8.62E-08,220.921891
4.42E-05,76.58,1.210038,1.62E-05,4.12E-05,68.564,1111,8.64E-08,220.891856
4.42E-05,76.58,1.210038,1.61E-05,4.12E-05,68.645,1111,8.64E-08,220.891856
4.42E-05,76.58,1.210038,1.62E-05,4.12E-05,68.586,1111,8.64E-08,220.891856
4.42E-05,76.58,1.210038,1.62E-05,4.12E-05,68.53,1111,8.68E-08,220.891856
4.43E-05,76.58,1.210038,1.62E-05,4.12E-05,68.513,1111,8.75E-08,220.891856
4.43E-05,76.57,1.211804,1.62E-05,4.13E-05,68.545,1111,8.84E-08,220.863308
4.44E-05,76.57,1.211804,1.62E-05,4.13E-05,68.606,1111,8.91E-08,220.863308
4.43E-05,76.57,1.211804,1.61E-05,4.13E-05,68.688,1111,8.93E-08,220.863308
4.43E-05,76.57,1.211804,1.61E-05,4.13E-05,68.74,1111,8.93E-08,220.863308
4.43E-05,76.57,1.211804,1.61E-05,4.12E-05,68.684,1111,8.93E-08,220.863308
4.43E-05,76.57,1.208061,1.61E-05,4.12E-05,68.654,1111,8.93E-08,220.830299
4.42E-05,76.57,1.208061,1.61E-05,4.12E-05,68.613,1111,8.94E-08,220.830299
4.43E-05,76.57,1.208061,1.62E-05,4.12E-05,68.596,1111,8.94E-08,220.830299
4.43E-05,76.57,1.208061,1.62E-05,4.12E-05,68.56,1111,8.88E-08,220.830299
4.43E-05,76.56,1.208061,1.62E-05,4.12E-05,68.516,1111,8.78E-08,220.830299
4.43E-05,76.56,1.217702,1.62E-05,4.12E-05,68.488,1111,8.72E-08,220.799074
4.43E-05,76.56,1.217702,1.62E-05,4.12E-05,68.477,1111,8.79E-08,220.799074
4.42E-05,76.56,1.217702,1.62E-05,4.11E-05,68.502,1111,8.86E-08,220.799074
4.42E-05,76.56,1.217702,1.62E-05,4.11E-05,68.542,1111,8.88E-08,220.799074
4.43E-05,76.56,1.217702,1.62E-05,4.12E-05,68.578,1111,8.89E-08,220.769931
4.43E-05,76.55,1.224557,1.62E-05,4.12E-05,68.547,1111,8.92E-08,220.769931
4.42E-05,76.55,1.224557,1.62E-05,4.12E-05,68.515,1111,8.97E-08,220.769931
4.42E-05,76.55,1.224557,1.62E-05,4.12E-05,68.5,1111,9.00E-08,220.769931
4.43E-05,76.55,1.224557,1.62E-05,4.12E-05,68.545,1111,9.01E-08,220.769931
4.43E-05,76.55,1.224557,1.62E-05,4.12E-05,68.561,1111,8.98E-08,220.74168
4.43E-05,76.55,1.217049,1.61E-05,4.12E-05,68.636,1111,8.93E-08,220.74168
4.43E-05,76.55,1.217049,1.61E-05,4.12E-05,68.688,1111,8.90E-08,220.74168
4.43E-05,76.54,1.217049,1.61E-05,4.13E-05,68.72,1111,8.90E-08,220.74168
4.43E-05,76.54,1.217049,1.61E-05,4.12E-05,68.732,1111,8.91E-08,220.711943
4.43E-05,76.54,1.217049,1.60E-05,4.12E-05,68.745,1111,8.92E-08,220.711943
4.43E-05,76.54,1.225516,1.61E-05,4.12E-05,68.723,1111,8.92E-08,220.711943
4.42E-05,76.54,1.225516,1.61E-05,4.12E-05,68.668,1111,8.91E-08,220.711943
4.42E-05,76.54,1.225516,1.61E-05,4.12E-05,68.652,1111,8.90E-08,220.711943
4.42E-05,76.54,1.225516,1.62E-05,4.12E-05,68.577,1111,8.90E-08,220.68161
4.43E-05,76.54,1.225516,1.62E-05,4.12E-05,68.496,1111,8.93E-08,220.68161
4.43E-05,76.54,1.231037,1.62E-05,4.12E-05,68.479,1111,8.98E-08,220.68161
4.43E-05,76.53,1.231037,1.63E-05,4.12E-05,68.475,1111,9.03E-08,220.68161
4.43E-05,76.53,1.231037,1.63E-05,4.12E-05,68.48,1111,9.10E-08,220.68161
4.43E-05,76.53,1.231037,1.62E-05,4.12E-05,68.494,1111,9.15E-08,220.649493
4.43E-05,76.53,1.231037,1.62E-05,4.12E-05,68.498,1111,9.19E-08,220.649493
4.43E-05,76.53,1.229808,1.62E-05,4.12E-05,68.571,1111,9.19E-08,220.649493
4.43E-05,76.53,1.229808,1.62E-05,4.12E-05,68.589,1111,9.15E-08,220.649493
4.43E-05,76.52,1.229808,1.62E-05,4.13E-05,68.563,1111,9.11E-08,220.621242
4.44E-05,76.52,1.229808,1.62E-05,4.13E-05,68.54,1111,9.13E-08,220.621242
4.44E-05,76.52,1.229808,1.62E-05,4.14E-05,68.587,1111,9.18E-08,220.621242
4.44E-05,76.52,1.224784,1.62E-05,4.14E-05,68.665,1111,9.18E-08,220.621242
4.44E-05,76.52,1.224784,1.61E-05,4.14E-05,68.693,1111,9.16E-08,220.621242
4.44E-05,76.52,1.224784,1.62E-05,4.14E-05,68.661,1111,9.09E-08,220.591505
4.44E-05,76.52,1.224784,1.62E-05,4.13E-05,68.619,1111,9.01E-08,220.591505
4.43E-05,76.52,1.224784,1.62E-05,4.13E-05,68.597,1111,8.95E-08,220.591505
4.43E-05,76.52,1.211782,1.62E-05,4.12E-05,68.585,1111,8.93E-08,220.591505
